"treatment","measurement","time","dens","temp","group"
"C",38,881.3,1.5625,15,"cil"
"C",38,881.3,1.5625,15,"cil"
"B",40,930.8,1.5625,15,"cil"
"B",40,930.8,1.5625,15,"cil"
"B",43,995.3,1.5625,15,"cil"
"C",43,995.3,1.5625,15,"cil"
"B",17,377.3,1.5625,20,"cil"
"C",17,377.3,1.5625,20,"cil"
"D",18,401.3,1.5625,20,"cil"
"B",19,425.3,1.5625,20,"cil"
"B",20,449.8,1.5625,20,"cil"
"D",20,449.8,1.5625,20,"cil"
"D",20,449.8,1.5625,20,"cil"
"B",21,472.3,1.5625,20,"cil"
"C",22,497.8,1.5625,20,"cil"
"D",22,497.8,1.5625,20,"cil"
"B",24,544.8,1.5625,20,"cil"
"C",24,544.8,1.5625,20,"cil"
"B",27,625.8,1.5625,20,"cil"
"B",29,670.3,1.5625,20,"cil"
"D",30,689.8,1.5625,20,"cil"
"D",33,763.8,1.5625,20,"cil"
"D",33,763.8,1.5625,20,"cil"
"D",33,763.8,1.5625,20,"cil"
"D",34,787.8,1.5625,20,"cil"
"B",35,813.8,1.5625,20,"cil"
"B",35,813.8,1.5625,20,"cil"
"D",36,834.3,1.5625,20,"cil"
"D",39,911.8,1.5625,20,"cil"
"D",39,911.8,1.5625,20,"cil"
"B",17,377.3,1.5625,25,"cil"
"B",17,377.3,1.5625,25,"cil"
"C",17,377.3,1.5625,25,"cil"
"C",17,377.3,1.5625,25,"cil"
"B",18,401.3,1.5625,25,"cil"
"B",19,425.3,1.5625,25,"cil"
"C",19,425.3,1.5625,25,"cil"
"B",20,449.8,1.5625,25,"cil"
"B",20,449.8,1.5625,25,"cil"
"C",20,449.8,1.5625,25,"cil"
"B",21,472.3,1.5625,25,"cil"
"C",21,472.3,1.5625,25,"cil"
"C",21,472.3,1.5625,25,"cil"
"B",23,521.8,1.5625,25,"cil"
"C",24,544.8,1.5625,25,"cil"
"C",25,570.3,1.5625,25,"cil"
"B",27,625.8,1.5625,25,"cil"
"B",32,738.8,1.5625,25,"cil"
"B",37,857.8,1.5625,25,"cil"
"D",18,401.3,1.5625,30,"cil"
"D",21,472.3,1.5625,30,"cil"
"D",22,497.8,1.5625,30,"cil"
"B",23,520.8,1.5625,30,"cil"
"C",17,377.3,1.875,15,"cil"
"C",17,377.3,1.875,15,"cil"
"D",17,377.3,1.875,15,"cil"
"C",20,449.8,1.875,15,"cil"
"C",20,449.8,1.875,15,"cil"
"D",20,449.8,1.875,15,"cil"
"D",20,449.8,1.875,15,"cil"
"C",21,472.3,1.875,15,"cil"
"D",21,472.3,1.875,15,"cil"
"B",23,520.8,1.875,15,"cil"
"B",23,521.8,1.875,15,"cil"
"D",24,544.8,1.875,15,"cil"
"C",25,570.3,1.875,15,"cil"
"D",29,670.3,1.875,15,"cil"
"B",36,834.3,1.875,15,"cil"
"B",40,930.8,1.875,15,"cil"
"C",40,930.8,1.875,15,"cil"
"B",42,976.3,1.875,15,"cil"
"C",17,377.3,1.875,20,"cil"
"C",17,377.3,1.875,20,"cil"
"C",17,377.3,1.875,20,"cil"
"B",18,401.3,1.875,20,"cil"
"C",18,401.3,1.875,20,"cil"
"C",18,401.3,1.875,20,"cil"
"B",20,449.8,1.875,20,"cil"
"C",20,449.8,1.875,20,"cil"
"D",20,449.8,1.875,20,"cil"
"C",22,497.8,1.875,20,"cil"
"C",22,497.8,1.875,20,"cil"
"D",22,497.8,1.875,20,"cil"
"D",22,497.8,1.875,20,"cil"
"D",22,497.8,1.875,20,"cil"
"C",23,522.8,1.875,20,"cil"
"C",24,544.8,1.875,20,"cil"
"D",24,544.8,1.875,20,"cil"
"C",25,570.3,1.875,20,"cil"
"D",26,600.8,1.875,20,"cil"
"B",27,625.8,1.875,20,"cil"
"D",30,689.8,1.875,20,"cil"
"D",31,714.3,1.875,20,"cil"
"D",31,714.3,1.875,20,"cil"
"D",32,738.8,1.875,20,"cil"
"D",34,787.8,1.875,20,"cil"
"D",36,834.3,1.875,20,"cil"
"D",37,857.8,1.875,20,"cil"
"B",38,881.3,1.875,20,"cil"
"B",40,930.8,1.875,20,"cil"
"B",42,976.3,1.875,20,"cil"
"B",18,401.3,1.875,25,"cil"
"B",18,401.3,1.875,25,"cil"
"B",19,425.3,1.875,25,"cil"
"C",19,425.3,1.875,25,"cil"
"B",20,449.8,1.875,25,"cil"
"C",20,449.8,1.875,25,"cil"
"B",21,472.3,1.875,25,"cil"
"B",21,472.3,1.875,25,"cil"
"B",23,520.8,1.875,25,"cil"
"C",23,522.8,1.875,25,"cil"
"B",26,600.8,1.875,25,"cil"
"D",19,425.3,1.875,30,"cil"
"B",21,472.3,2.1875,15,"cil"
"B",21,472.3,2.1875,15,"cil"
"B",21,472.3,2.1875,15,"cil"
"D",21,472.3,2.1875,15,"cil"
"C",23,522.8,2.1875,15,"cil"
"C",23,522.8,2.1875,15,"cil"
"D",23,522.8,2.1875,15,"cil"
"C",26,600.8,2.1875,15,"cil"
"B",42,976.3,2.1875,15,"cil"
"B",42,976.3,2.1875,15,"cil"
"B",17,377.3,2.1875,20,"cil"
"B",18,401.3,2.1875,20,"cil"
"B",19,425.3,2.1875,20,"cil"
"B",19,425.3,2.1875,20,"cil"
"D",19,425.3,2.1875,20,"cil"
"D",19,425.3,2.1875,20,"cil"
"C",21,472.3,2.1875,20,"cil"
"D",21,472.3,2.1875,20,"cil"
"C",22,497.8,2.1875,20,"cil"
"B",23,521.8,2.1875,20,"cil"
"D",23,522.8,2.1875,20,"cil"
"B",25,570.3,2.1875,20,"cil"
"D",31,714.3,2.1875,20,"cil"
"D",32,738.8,2.1875,20,"cil"
"D",35,813.8,2.1875,20,"cil"
"D",37,857.8,2.1875,20,"cil"
"D",38,881.3,2.1875,20,"cil"
"B",39,911.8,2.1875,20,"cil"
"B",18,401.3,2.1875,25,"cil"
"B",20,449.8,2.1875,25,"cil"
"C",20,449.8,2.1875,25,"cil"
"B",21,472.3,2.1875,25,"cil"
"B",2,16,2.5,15,"cil"
"B",2,16,2.5,15,"cil"
"B",2,16,2.5,15,"cil"
"C",2,16,2.5,15,"cil"
"C",2,16,2.5,15,"cil"
"C",2,16,2.5,15,"cil"
"D",2,16,2.5,15,"cil"
"D",2,16,2.5,15,"cil"
"D",2,16,2.5,15,"cil"
"B",3,39.5,2.5,15,"cil"
"B",3,39.5,2.5,15,"cil"
"B",3,39.5,2.5,15,"cil"
"B",3,39.5,2.5,15,"cil"
"B",3,39.5,2.5,15,"cil"
"C",3,39.5,2.5,15,"cil"
"D",3,39.5,2.5,15,"cil"
"D",3,39.5,2.5,15,"cil"
"D",3,39.5,2.5,15,"cil"
"D",3,39.5,2.5,15,"cil"
"B",4,69.5,2.5,15,"cil"
"B",4,69.5,2.5,15,"cil"
"B",4,69.5,2.5,15,"cil"
"C",4,69.5,2.5,15,"cil"
"D",4,69.5,2.5,15,"cil"
"C",5,91,2.5,15,"cil"
"D",5,91,2.5,15,"cil"
"D",5,91,2.5,15,"cil"
"C",6,115.5,2.5,15,"cil"
"C",6,115.5,2.5,15,"cil"
"B",7,137,2.5,15,"cil"
"B",7,137,2.5,15,"cil"
"B",7,137,2.5,15,"cil"
"C",7,137,2.5,15,"cil"
"C",7,137,2.5,15,"cil"
"C",7,137,2.5,15,"cil"
"D",7,137,2.5,15,"cil"
"D",7,137,2.5,15,"cil"
"D",7,137,2.5,15,"cil"
"D",7,137,2.5,15,"cil"
"B",8,161.5,2.5,15,"cil"
"B",8,161.5,2.5,15,"cil"
"B",8,161.5,2.5,15,"cil"
"C",8,161.5,2.5,15,"cil"
"C",8,161.5,2.5,15,"cil"
"D",8,161.5,2.5,15,"cil"
"D",8,161.5,2.5,15,"cil"
"B",9,185,2.5,15,"cil"
"B",9,185,2.5,15,"cil"
"B",9,185,2.5,15,"cil"
"B",9,185,2.5,15,"cil"
"C",9,185,2.5,15,"cil"
"D",9,185,2.5,15,"cil"
"D",9,185,2.5,15,"cil"
"B",10,209.25,2.5,15,"cil"
"C",10,209.25,2.5,15,"cil"
"D",10,209.25,2.5,15,"cil"
"B",11,233,2.5,15,"cil"
"B",11,233,2.5,15,"cil"
"C",11,233,2.5,15,"cil"
"C",11,233,2.5,15,"cil"
"D",11,233,2.5,15,"cil"
"D",11,233,2.5,15,"cil"
"D",11,233,2.5,15,"cil"
"B",12,268.5,2.5,15,"cil"
"C",12,268.5,2.5,15,"cil"
"D",12,268.5,2.5,15,"cil"
"D",12,268.5,2.5,15,"cil"
"D",12,268.5,2.5,15,"cil"
"B",13,287,2.5,15,"cil"
"B",13,287,2.5,15,"cil"
"C",13,287,2.5,15,"cil"
"D",13,287,2.5,15,"cil"
"D",13,287,2.5,15,"cil"
"B",14,304.3,2.5,15,"cil"
"C",14,304.3,2.5,15,"cil"
"C",14,304.3,2.5,15,"cil"
"C",14,304.3,2.5,15,"cil"
"D",14,304.3,2.5,15,"cil"
"D",14,304.3,2.5,15,"cil"
"D",14,304.3,2.5,15,"cil"
"B",15,329.3,2.5,15,"cil"
"B",15,329.3,2.5,15,"cil"
"B",15,329.3,2.5,15,"cil"
"C",15,329.3,2.5,15,"cil"
"C",15,329.3,2.5,15,"cil"
"C",15,329.3,2.5,15,"cil"
"C",15,329.3,2.5,15,"cil"
"D",15,329.3,2.5,15,"cil"
"D",15,329.3,2.5,15,"cil"
"B",16,353.3,2.5,15,"cil"
"B",16,353.3,2.5,15,"cil"
"B",16,353.3,2.5,15,"cil"
"B",16,353.3,2.5,15,"cil"
"C",16,353.3,2.5,15,"cil"
"C",16,353.3,2.5,15,"cil"
"C",16,353.3,2.5,15,"cil"
"D",16,353.3,2.5,15,"cil"
"D",16,353.3,2.5,15,"cil"
"D",16,353.3,2.5,15,"cil"
"D",16,353.3,2.5,15,"cil"
"C",19,425.3,2.5,15,"cil"
"C",19,425.3,2.5,15,"cil"
"B",21,472.3,2.5,15,"cil"
"D",21,472.3,2.5,15,"cil"
"D",21,472.3,2.5,15,"cil"
"C",23,522.8,2.5,15,"cil"
"B",2,16,2.5,20,"cil"
"B",2,16,2.5,20,"cil"
"B",2,16,2.5,20,"cil"
"B",2,16,2.5,20,"cil"
"C",2,16,2.5,20,"cil"
"D",2,16,2.5,20,"cil"
"D",2,16,2.5,20,"cil"
"B",3,39.5,2.5,20,"cil"
"C",3,39.5,2.5,20,"cil"
"D",3,39.5,2.5,20,"cil"
"D",3,39.5,2.5,20,"cil"
"D",3,39.5,2.5,20,"cil"
"B",4,69.5,2.5,20,"cil"
"C",4,69.5,2.5,20,"cil"
"C",5,91,2.5,20,"cil"
"C",5,91,2.5,20,"cil"
"C",5,91,2.5,20,"cil"
"D",5,91,2.5,20,"cil"
"D",5,91,2.5,20,"cil"
"C",6,115.5,2.5,20,"cil"
"C",6,115.5,2.5,20,"cil"
"D",6,115.5,2.5,20,"cil"
"B",7,137,2.5,20,"cil"
"B",7,137,2.5,20,"cil"
"C",7,137,2.5,20,"cil"
"D",7,137,2.5,20,"cil"
"D",7,137,2.5,20,"cil"
"B",9,185,2.5,20,"cil"
"C",9,185,2.5,20,"cil"
"C",9,185,2.5,20,"cil"
"D",9,185,2.5,20,"cil"
"B",10,209.25,2.5,20,"cil"
"B",10,209.25,2.5,20,"cil"
"B",10,209.25,2.5,20,"cil"
"B",10,209.25,2.5,20,"cil"
"C",10,209.25,2.5,20,"cil"
"C",10,209.25,2.5,20,"cil"
"C",10,209.25,2.5,20,"cil"
"D",10,209.25,2.5,20,"cil"
"D",10,209.25,2.5,20,"cil"
"B",11,233,2.5,20,"cil"
"B",11,233,2.5,20,"cil"
"C",11,233,2.5,20,"cil"
"C",11,233,2.5,20,"cil"
"C",11,233,2.5,20,"cil"
"C",11,233,2.5,20,"cil"
"D",11,233,2.5,20,"cil"
"D",11,233,2.5,20,"cil"
"C",12,268.5,2.5,20,"cil"
"C",12,268.5,2.5,20,"cil"
"C",12,268.5,2.5,20,"cil"
"D",12,268.5,2.5,20,"cil"
"D",12,268.5,2.5,20,"cil"
"D",12,268.5,2.5,20,"cil"
"C",13,287,2.5,20,"cil"
"C",13,287,2.5,20,"cil"
"D",13,287,2.5,20,"cil"
"D",13,287,2.5,20,"cil"
"D",13,287,2.5,20,"cil"
"B",14,304.3,2.5,20,"cil"
"B",14,304.3,2.5,20,"cil"
"C",14,304.3,2.5,20,"cil"
"C",14,304.3,2.5,20,"cil"
"C",14,304.3,2.5,20,"cil"
"B",15,329.3,2.5,20,"cil"
"B",15,329.3,2.5,20,"cil"
"C",15,329.3,2.5,20,"cil"
"C",15,329.3,2.5,20,"cil"
"C",15,329.3,2.5,20,"cil"
"C",15,329.3,2.5,20,"cil"
"D",15,329.3,2.5,20,"cil"
"D",15,329.3,2.5,20,"cil"
"B",16,353.3,2.5,20,"cil"
"B",16,353.3,2.5,20,"cil"
"C",16,353.3,2.5,20,"cil"
"C",16,353.3,2.5,20,"cil"
"D",16,353.3,2.5,20,"cil"
"D",16,353.3,2.5,20,"cil"
"C",17,377.3,2.5,20,"cil"
"D",18,401.3,2.5,20,"cil"
"C",19,425.3,2.5,20,"cil"
"D",19,425.3,2.5,20,"cil"
"B",21,472.3,2.5,20,"cil"
"D",21,472.3,2.5,20,"cil"
"D",22,497.8,2.5,20,"cil"
"B",23,520.8,2.5,20,"cil"
"C",23,522.8,2.5,20,"cil"
"D",23,522.8,2.5,20,"cil"
"D",23,522.8,2.5,20,"cil"
"D",23,522.8,2.5,20,"cil"
"D",24,544.8,2.5,20,"cil"
"D",24,544.8,2.5,20,"cil"
"D",32,738.8,2.5,20,"cil"
"B",2,19,2.5,25,"cil"
"B",2,19,2.5,25,"cil"
"C",2,19,2.5,25,"cil"
"C",2,19,2.5,25,"cil"
"C",2,19,2.5,25,"cil"
"D",2,19,2.5,25,"cil"
"B",3,42.5,2.5,25,"cil"
"B",3,42.5,2.5,25,"cil"
"C",3,42.5,2.5,25,"cil"
"C",3,42.5,2.5,25,"cil"
"C",3,42.5,2.5,25,"cil"
"D",3,42.5,2.5,25,"cil"
"B",4,69.5,2.5,25,"cil"
"B",4,69.5,2.5,25,"cil"
"B",5,91,2.5,25,"cil"
"C",5,91,2.5,25,"cil"
"D",5,91,2.5,25,"cil"
"C",6,115.5,2.5,25,"cil"
"C",6,115.5,2.5,25,"cil"
"B",7,137,2.5,25,"cil"
"B",7,137,2.5,25,"cil"
"B",7,137,2.5,25,"cil"
"C",7,137,2.5,25,"cil"
"C",7,137,2.5,25,"cil"
"B",8,161.5,2.5,25,"cil"
"C",8,161.5,2.5,25,"cil"
"C",8,161.5,2.5,25,"cil"
"C",8,161.5,2.5,25,"cil"
"D",8,161.5,2.5,25,"cil"
"D",8,161.5,2.5,25,"cil"
"B",9,185,2.5,25,"cil"
"B",9,185,2.5,25,"cil"
"B",9,185,2.5,25,"cil"
"C",9,185,2.5,25,"cil"
"C",9,185,2.5,25,"cil"
"C",9,185,2.5,25,"cil"
"D",9,185,2.5,25,"cil"
"D",9,185,2.5,25,"cil"
"B",10,209.25,2.5,25,"cil"
"B",10,209.25,2.5,25,"cil"
"B",10,209.25,2.5,25,"cil"
"B",11,233,2.5,25,"cil"
"B",11,233,2.5,25,"cil"
"C",11,233,2.5,25,"cil"
"D",11,233,2.5,25,"cil"
"B",12,268.5,2.5,25,"cil"
"C",12,268.5,2.5,25,"cil"
"C",12,268.5,2.5,25,"cil"
"C",12,268.5,2.5,25,"cil"
"D",12,268.5,2.5,25,"cil"
"D",12,268.5,2.5,25,"cil"
"D",12,268.5,2.5,25,"cil"
"D",12,268.5,2.5,25,"cil"
"C",13,287,2.5,25,"cil"
"D",13,287,2.5,25,"cil"
"B",14,304.3,2.5,25,"cil"
"B",14,304.3,2.5,25,"cil"
"B",14,304.3,2.5,25,"cil"
"C",14,304.3,2.5,25,"cil"
"D",14,304.3,2.5,25,"cil"
"D",14,304.3,2.5,25,"cil"
"B",15,329.3,2.5,25,"cil"
"B",15,329.3,2.5,25,"cil"
"B",15,329.3,2.5,25,"cil"
"C",15,329.3,2.5,25,"cil"
"C",15,329.3,2.5,25,"cil"
"C",15,329.3,2.5,25,"cil"
"D",15,329.3,2.5,25,"cil"
"B",16,353.3,2.5,25,"cil"
"B",16,353.3,2.5,25,"cil"
"B",16,353.3,2.5,25,"cil"
"B",16,353.3,2.5,25,"cil"
"C",16,353.3,2.5,25,"cil"
"C",16,353.3,2.5,25,"cil"
"C",16,353.3,2.5,25,"cil"
"C",16,353.3,2.5,25,"cil"
"D",16,353.3,2.5,25,"cil"
"B",18,401.3,2.5,25,"cil"
"B",2,19,2.5,30,"cil"
"B",2,19,2.5,30,"cil"
"B",2,19,2.5,30,"cil"
"C",2,19,2.5,30,"cil"
"C",2,19,2.5,30,"cil"
"D",2,19,2.5,30,"cil"
"D",2,19,2.5,30,"cil"
"D",2,19,2.5,30,"cil"
"D",2,19,2.5,30,"cil"
"B",3,43,2.5,30,"cil"
"B",3,43,2.5,30,"cil"
"C",3,43,2.5,30,"cil"
"D",3,43,2.5,30,"cil"
"D",3,43,2.5,30,"cil"
"B",4,69.5,2.5,30,"cil"
"C",4,69.5,2.5,30,"cil"
"C",4,69.5,2.5,30,"cil"
"C",4,69.5,2.5,30,"cil"
"D",4,69.5,2.5,30,"cil"
"C",5,91,2.5,30,"cil"
"B",6,115.5,2.5,30,"cil"
"B",6,115.5,2.5,30,"cil"
"B",6,115.5,2.5,30,"cil"
"C",6,115.5,2.5,30,"cil"
"D",6,115.5,2.5,30,"cil"
"B",7,137,2.5,30,"cil"
"C",7,137,2.5,30,"cil"
"C",7,137,2.5,30,"cil"
"C",7,137,2.5,30,"cil"
"D",7,137,2.5,30,"cil"
"B",8,161.5,2.5,30,"cil"
"C",8,161.5,2.5,30,"cil"
"C",8,161.5,2.5,30,"cil"
"C",8,161.5,2.5,30,"cil"
"D",8,161.5,2.5,30,"cil"
"D",8,161.5,2.5,30,"cil"
"D",8,161.5,2.5,30,"cil"
"D",8,161.5,2.5,30,"cil"
"C",9,185,2.5,30,"cil"
"C",9,185,2.5,30,"cil"
"C",9,185,2.5,30,"cil"
"C",9,185,2.5,30,"cil"
"D",9,185,2.5,30,"cil"
"D",9,185,2.5,30,"cil"
"D",9,185,2.5,30,"cil"
"D",9,185,2.5,30,"cil"
"B",10,209.25,2.5,30,"cil"
"B",10,209.25,2.5,30,"cil"
"B",10,209.25,2.5,30,"cil"
"C",10,209.25,2.5,30,"cil"
"C",10,209.25,2.5,30,"cil"
"D",10,209.25,2.5,30,"cil"
"D",10,209.25,2.5,30,"cil"
"D",10,209.25,2.5,30,"cil"
"B",11,233,2.5,30,"cil"
"B",11,233,2.5,30,"cil"
"C",11,233,2.5,30,"cil"
"C",11,233,2.5,30,"cil"
"D",11,233,2.5,30,"cil"
"D",11,233,2.5,30,"cil"
"D",11,233,2.5,30,"cil"
"B",12,268.5,2.5,30,"cil"
"C",12,268.5,2.5,30,"cil"
"C",12,268.5,2.5,30,"cil"
"C",12,268.5,2.5,30,"cil"
"C",12,268.5,2.5,30,"cil"
"C",12,268.5,2.5,30,"cil"
"D",12,268.5,2.5,30,"cil"
"D",12,268.5,2.5,30,"cil"
"B",13,287,2.5,30,"cil"
"B",13,287,2.5,30,"cil"
"C",13,287,2.5,30,"cil"
"C",13,287,2.5,30,"cil"
"C",13,287,2.5,30,"cil"
"B",14,304.3,2.5,30,"cil"
"B",14,304.3,2.5,30,"cil"
"C",14,304.3,2.5,30,"cil"
"B",15,329.3,2.5,30,"cil"
"C",15,329.3,2.5,30,"cil"
"C",15,329.3,2.5,30,"cil"
"D",15,329.3,2.5,30,"cil"
"B",16,353.3,2.5,30,"cil"
"D",16,353.3,2.5,30,"cil"
"D",16,353.3,2.5,30,"cil"
"D",20,449.8,2.8125,15,"cil"
"C",21,472.3,2.8125,15,"cil"
"C",21,472.3,2.8125,15,"cil"
"C",24,544.8,2.8125,15,"cil"
"B",19,425.3,2.8125,20,"cil"
"C",19,425.3,2.8125,20,"cil"
"C",19,425.3,2.8125,20,"cil"
"C",20,449.8,2.8125,20,"cil"
"C",21,472.3,2.8125,20,"cil"
"D",21,472.3,2.8125,20,"cil"
"D",21,472.3,2.8125,20,"cil"
"D",21,472.3,2.8125,20,"cil"
"C",22,497.8,2.8125,20,"cil"
"C",23,522.8,2.8125,20,"cil"
"D",23,522.8,2.8125,20,"cil"
"D",24,544.8,2.8125,20,"cil"
"D",24,544.8,2.8125,20,"cil"
"D",25,570.3,2.8125,20,"cil"
"D",35,813.8,2.8125,20,"cil"
"B",18,401.3,2.8125,25,"cil"
"C",20,449.8,3.125,15,"cil"
"C",21,472.3,3.125,15,"cil"
"C",23,522.8,3.125,15,"cil"
"B",42,976.3,3.125,15,"cil"
"B",42,976.3,3.125,15,"cil"
"C",18,401.3,3.125,20,"cil"
"D",21,472.3,3.125,20,"cil"
"D",37,857.8,3.125,20,"cil"
"D",21,472.3,3.4375,15,"cil"
"C",22,497.8,3.4375,15,"cil"
"C",23,522.8,3.4375,15,"cil"
"C",18,401.3,3.4375,20,"cil"
"C",19,425.3,3.4375,20,"cil"
"D",32,738.8,3.4375,20,"cil"
"D",19,425.3,3.75,20,"cil"
"C",23,522.8,3.75,20,"cil"
"C",23,522.8,3.75,20,"cil"
"D",19,425.3,4.0625,20,"cil"
"B",21,472.3,4.0625,20,"cil"
"C",23,522.8,4.375,20,"cil"
"D",23,522.8,4.375,20,"cil"
"D",22,497.8,4.6875,20,"cil"
"B",1,0,5,15,"cil"
"C",1,0,5,15,"cil"
"D",1,0,5,15,"cil"
"B",2,16,5,15,"cil"
"B",2,16,5,15,"cil"
"C",2,16,5,15,"cil"
"D",2,16,5,15,"cil"
"B",4,69.5,5,15,"cil"
"B",4,69.5,5,15,"cil"
"D",4,69.5,5,15,"cil"
"D",4,69.5,5,15,"cil"
"C",8,161.5,5,15,"cil"
"C",8,161.5,5,15,"cil"
"D",8,161.5,5,15,"cil"
"D",8,161.5,5,15,"cil"
"B",9,185,5,15,"cil"
"B",9,185,5,15,"cil"
"C",9,185,5,15,"cil"
"C",9,185,5,15,"cil"
"C",9,185,5,15,"cil"
"D",9,185,5,15,"cil"
"D",9,185,5,15,"cil"
"C",10,209.25,5,15,"cil"
"C",10,209.25,5,15,"cil"
"D",10,209.25,5,15,"cil"
"D",10,209.25,5,15,"cil"
"D",10,209.25,5,15,"cil"
"B",11,233,5,15,"cil"
"B",11,233,5,15,"cil"
"C",11,233,5,15,"cil"
"B",12,268.5,5,15,"cil"
"B",12,268.5,5,15,"cil"
"B",12,268.5,5,15,"cil"
"C",12,268.5,5,15,"cil"
"C",12,268.5,5,15,"cil"
"C",12,268.5,5,15,"cil"
"C",12,268.5,5,15,"cil"
"C",12,268.5,5,15,"cil"
"D",12,268.5,5,15,"cil"
"D",12,268.5,5,15,"cil"
"B",13,287,5,15,"cil"
"B",13,287,5,15,"cil"
"C",13,287,5,15,"cil"
"C",13,287,5,15,"cil"
"D",13,287,5,15,"cil"
"D",13,287,5,15,"cil"
"D",13,287,5,15,"cil"
"B",14,304.3,5,15,"cil"
"B",14,304.3,5,15,"cil"
"B",14,304.3,5,15,"cil"
"B",15,329.3,5,15,"cil"
"C",15,329.3,5,15,"cil"
"D",15,329.3,5,15,"cil"
"B",16,353.3,5,15,"cil"
"C",16,353.3,5,15,"cil"
"C",16,353.3,5,15,"cil"
"B",1,0,5,20,"cil"
"C",1,0,5,20,"cil"
"D",1,0,5,20,"cil"
"B",2,16,5,20,"cil"
"B",2,16,5,20,"cil"
"C",2,16,5,20,"cil"
"C",2,16,5,20,"cil"
"C",2,16,5,20,"cil"
"D",2,16,5,20,"cil"
"B",3,39.5,5,20,"cil"
"C",5,91,5,20,"cil"
"C",5,91,5,20,"cil"
"B",7,137,5,20,"cil"
"C",7,137,5,20,"cil"
"C",7,137,5,20,"cil"
"C",7,137,5,20,"cil"
"D",7,137,5,20,"cil"
"D",7,137,5,20,"cil"
"D",7,137,5,20,"cil"
"D",7,137,5,20,"cil"
"B",8,161.5,5,20,"cil"
"B",8,161.5,5,20,"cil"
"C",8,161.5,5,20,"cil"
"C",8,161.5,5,20,"cil"
"D",8,161.5,5,20,"cil"
"B",9,185,5,20,"cil"
"C",9,185,5,20,"cil"
"D",9,185,5,20,"cil"
"D",9,185,5,20,"cil"
"D",9,185,5,20,"cil"
"B",10,209.25,5,20,"cil"
"C",10,209.25,5,20,"cil"
"D",10,209.25,5,20,"cil"
"D",10,209.25,5,20,"cil"
"D",10,209.25,5,20,"cil"
"B",11,233,5,20,"cil"
"C",11,233,5,20,"cil"
"D",11,233,5,20,"cil"
"C",13,287,5,20,"cil"
"D",14,304.3,5,20,"cil"
"D",14,304.3,5,20,"cil"
"D",14,304.3,5,20,"cil"
"C",15,329.3,5,20,"cil"
"D",15,329.3,5,20,"cil"
"B",16,353.3,5,20,"cil"
"B",16,353.3,5,20,"cil"
"B",1,0,5,25,"cil"
"C",1,0,5,25,"cil"
"D",1,0,5,25,"cil"
"B",2,19,5,25,"cil"
"C",2,19,5,25,"cil"
"B",7,137,5,25,"cil"
"C",7,137,5,25,"cil"
"C",7,137,5,25,"cil"
"D",7,137,5,25,"cil"
"D",7,137,5,25,"cil"
"B",8,161.5,5,25,"cil"
"D",8,161.5,5,25,"cil"
"D",9,185,5,25,"cil"
"D",9,185,5,25,"cil"
"B",10,209.25,5,25,"cil"
"C",10,209.25,5,25,"cil"
"C",10,209.25,5,25,"cil"
"C",10,209.25,5,25,"cil"
"C",10,209.25,5,25,"cil"
"D",10,209.25,5,25,"cil"
"D",10,209.25,5,25,"cil"
"D",10,209.25,5,25,"cil"
"C",11,233,5,25,"cil"
"C",11,233,5,25,"cil"
"D",11,233,5,25,"cil"
"D",11,233,5,25,"cil"
"B",12,268.5,5,25,"cil"
"C",12,268.5,5,25,"cil"
"C",13,287,5,25,"cil"
"D",13,287,5,25,"cil"
"C",15,329.3,5,25,"cil"
"C",15,329.3,5,25,"cil"
"D",16,353.3,5,25,"cil"
"B",1,0,5,30,"cil"
"C",1,0,5,30,"cil"
"D",1,0,5,30,"cil"
"B",2,19,5,30,"cil"
"B",2,19,5,30,"cil"
"C",2,19,5,30,"cil"
"C",2,19,5,30,"cil"
"D",2,19,5,30,"cil"
"D",2,19,5,30,"cil"
"C",3,43,5,30,"cil"
"D",3,43,5,30,"cil"
"D",3,43,5,30,"cil"
"B",7,137,5,30,"cil"
"B",7,137,5,30,"cil"
"B",9,185,5,30,"cil"
"B",9,185,5,30,"cil"
"B",9,185,5,30,"cil"
"C",9,185,5,30,"cil"
"D",9,185,5,30,"cil"
"C",10,209.25,5,30,"cil"
"D",10,209.25,5,30,"cil"
"C",11,233,5,30,"cil"
"C",14,304.3,5,30,"cil"
"C",16,353.3,5,30,"cil"
"D",4,69.5,7.5,15,"cil"
"B",8,161.5,7.5,15,"cil"
"C",8,161.5,7.5,15,"cil"
"D",8,161.5,7.5,15,"cil"
"B",10,209.25,7.5,15,"cil"
"B",10,209.25,7.5,15,"cil"
"C",10,209.25,7.5,15,"cil"
"C",10,209.25,7.5,15,"cil"
"B",11,233,7.5,15,"cil"
"D",11,233,7.5,15,"cil"
"B",12,268.5,7.5,15,"cil"
"D",13,287,7.5,15,"cil"
"B",14,304.3,7.5,15,"cil"
"B",14,304.3,7.5,15,"cil"
"B",15,329.3,7.5,15,"cil"
"B",15,329.3,7.5,15,"cil"
"C",5,91,7.5,20,"cil"
"B",7,137,7.5,20,"cil"
"C",7,137,7.5,20,"cil"
"B",8,161.5,7.5,20,"cil"
"C",8,161.5,7.5,20,"cil"
"B",9,185,7.5,20,"cil"
"B",9,185,7.5,20,"cil"
"B",10,209.25,7.5,20,"cil"
"D",10,209.25,7.5,20,"cil"
"B",11,233,7.5,20,"cil"
