"Time","Temperature","Abundance"
1987.75,7.7254,26697.112
1987.7692,7.4848,13056.3927
1987.7885,7.3424,7344.5435
1987.8077,7.1444,9148
1987.8269,6.2359,14877.9941
1987.8462,5.9538,24080.607
1987.8654,5.6502,36625.7665
1987.8846,5.658,25748.9469
1987.9038,6.2,20790
1987.9231,5.636,29472.5771
1987.9423,5.5132,23375.806
1987.9615,5.5654,22002.0943
1987.9808,5.6,23388
1988,5.6986,13231.276
1988.0192,6.0889,7172
1988.0385,6.2373,22329.7174
1988.0577,6.6778,12162
1988.0769,7.6146,26386.7524
1988.0962,8.4444,48024
1988.1154,8.841,40770.2357
1988.1346,9.7889,24324
1988.1538,10.0807,49638.4935
1988.1731,10.5444,41164
1988.1923,11.0913,114232.4647
1988.2115,11.5556,245322
1988.2308,12.02,175145.5914
1988.25,12.4222,157172
1988.2692,13.1971,185994.8013
1988.2885,14.4778,182952
1988.3077,14.6941,129497.1715
1988.3269,14.6667,82328
1988.3462,15.0588,55908.9841
1988.3654,15.8111,32744
1988.3846,14.7141,67768.0765
1988.4038,13.7889,59460
1988.4231,14.842,72159.0621
1988.4423,15.3304,72483.6506
1988.4615,15.7333,41827.7466
1988.4808,14.6876,22963.9109
1988.5,13.4556,7900
1988.5192,12.8752,18462.1392
1988.5385,11.8222,25468
1988.5577,12.0171,25075.6896
1988.5769,12.2111,2338
1988.5962,11.8575,13958.73
1988.6154,10.8887,30915.5568
1988.6346,9.8111,26722.6397
1988.6538,9.7483,26168.7161
1988.6731,9.2357,29997.4846
1988.6923,8.5333,13098
1988.7115,8.33,15386.1684
1988.7308,7.7778,28586
1988.75,7.286,18249.3582
1988.7692,6.8996,22968.5226
1988.7885,6.4515,37712.3578
1988.8077,6.3899,36381.869
1988.8269,6.6667,56134
1988.8462,5.8346,49443.8243
1988.8654,5.6906,26879.8546
1988.8846,5.937,14443.0293
1988.9038,6.0889,9148
1988.9231,5.5903,10000.5154
1988.9423,5.8029,14049.1875
1988.9615,6.2778,21518
1988.9808,6.3315,35645.5302
1989,6.6889,57380
1989.0192,6.4107,48211.6987
1989.0385,6.7148,24139.9333
1989.0577,7.4222,8732
1989.0769,7.577,72184.7769
1989.0962,8.2333,124324
1989.1154,8.5894,97419.4956
1989.1346,8.6889,78586
1989.1538,9.5921,156150.0874
1989.1731,10.5889,292724
1989.1923,11.15,299016.2003
1989.2115,11.9778,318088
1989.2308,12.114,263088.6051
1989.25,12.0333,252598
1989.2692,13.0306,219636.7519
1989.2885,14.0222,254054
1989.3077,13.815,195069.8082
1989.3269,14.0864,121863.1158
1989.3462,14.3778,65488
1989.3654,14.9154,207510.8219
1989.3846,15.6556,356548
1989.4038,16.0951,240202.1655
1989.4231,16.4,205614
1989.4423,15.4899,156984.3237
1989.4615,14.7054,129312.5588
1989.4808,13.5,122246
1989.5,15.0444,131912
1989.5192,14.4563,174736.3202
1989.5385,13.6889,254470
1989.5577,13.02,218010.7967
1989.5769,12.2111,257276
1989.5962,12.0539,211488.3348
1989.6154,12.1273,146815.5181
1989.6346,12.1889,119750
1989.6538,10.7878,84748.4446
1989.6731,9.5889,42464
1989.6923,9.0096,24083.5294
1989.7115,7.9391,18809.1703
1989.7308,6.7222,4470
1989.75,6.6657,5340.0732
1989.7692,6.463,12709.9748
1989.7885,6.4849,12690.2699
1989.8077,6.6803,17147.5144
1989.8269,6.9111,29730
1989.8462,6.018,14753.1063
1989.8654,5.6197,17488.816
1989.8846,5.4786,33018.8331
1989.9038,5.9697,28291.2878
1989.9231,6.8222,27650
1989.9423,6.3394,32400.2678
1989.9615,6.6,22870
1989.9808,6.2362,28838.0303
1990,6.0864,43204.4259
1990.0192,6.3306,31943.989
1990.0385,7.0222,18296
1990.0577,6.9889,29800
1990.0769,7.5477,71752.8436
1990.0962,8.1667,137214
1990.1154,9.0469,327787.9032
1990.1346,10.4556,621414
1990.1538,10.8175,818906.1348
1990.1731,11.1556,1347194
1990.1923,11.669,580237.307
1990.2115,12.4,234304
1990.2308,12.7706,173152.9952
1990.25,13.6556,105198
1990.2692,14.0067,108944.9713
1990.2885,14.3563,110053.9018
1990.3077,14.9556,69854
1990.3269,14.1584,106284.0701
1990.3462,13.2889,164656
1990.3654,14.8063,125351.4811
1990.3846,16.1222,104782
1990.4038,16.3778,82543.5603
1990.4231,17.3222,29314
1990.4423,16.4289,55924.7659
1990.4615,15.4833,76716
1990.4808,14.9355,117701.2549
1990.5,14.5111,177754
1990.5192,14.043,189771.2185
1990.5385,13.7111,174636
1990.5577,13.7452,170037.7896
