"Time","Temperature","Abundance"
5.1616,15.4968,594.4823
5.1808,16.31,456.9974
5.2,15.5148,655.0456
5.2192,16.9,2285.9981
5.2384,18.7268,1015.3705
5.2575,20.05,0
5.2767,21.3145,146.0827
5.2959,18.87,456.9982
5.3151,18.0167,396.5802
5.3342,16.86,229
5.3534,17.6,685.9977
5.3726,16.2576,543.736
5.3918,14.1153,982.0342
5.411,13.11,2056.9959
5.4301,12.87,229.002
5.4493,9.04,229.0025
5.4685,9.67,229.0016
5.4877,10.51,913.9989
5.5068,10.22,570.9976
5.526,7.26,113.9994
5.5452,7.4847,6.3005
5.5644,6.4512,62.4837
5.5836,5.69,56.9999
5.6027,5.98,56.9998
5.6219,5.83,0
5.6411,4.9307,7.8179
5.6603,4.2105,24.4691
5.6795,3.6769,34.7134
5.6986,3.3173,26.6328
5.7178,3.1025,6.0526
5.737,1.48,0
5.7562,2.73,113.9998
5.7753,1.84,286.0001
5.7945,0.83,343.0001
5.8137,0.79,1142.9983
5.8329,-0.11,743.0001
5.8521,0.58,2170.9965
5.8712,2.5,457.0042
5.8904,5.21,1829.0042
5.9096,4.82,5485.9901
5.9288,7.23,3771.0013
5.9479,7.6419,3721.7881
5.9671,9.5,4114.0011
5.9863,8.73,6170.9998
6.0055,10.1633,7847.6392
6.0247,10.8156,9048.1077
6.0438,11.8027,9461.5848
6.063,13.89,11885.9783
6.0822,13.43,4113.9933
6.1014,13.24,5942.989
6.1205,14.3556,220.4643
6.1397,18.11,15999.9682
6.1589,17.95,13713.9697
6.1781,19.32,2970.9976
6.1973,20.41,2285.9976
6.2164,18.5415,449.2503
6.2356,17.57,456.9997
6.2548,17.11,456.9992
6.274,16.7956,107.8395
6.2932,16.25,0
6.3123,17.3593,3693.9201
6.3315,17.69,1600.0041
6.3507,17.8865,3444.2265
6.3699,17.0114,2747.5541
6.389,15.7935,1843.2145
6.4082,15.02,1942.9976
6.4274,14.49,1370.999
6.4466,13.3369,455.8193
6.4658,11.6804,348.5585
6.4849,11.8201,174.4327
6.5041,12.09,0
6.5233,11.43,56.9998
6.5425,7.35,0
6.5616,8.03,113.9996
6.5808,4.5669,0.0074
6.6,4.2,0
6.6192,3.2851,0.6718
6.6384,2.4996,2.7354
6.6575,1.8734,3.8266
6.6767,1.4172,1.3295
6.6959,1.0875,20.769
6.7151,0.8458,276.4025
6.7342,-0.91,0
6.7534,0.26,0
6.7726,1.5,57
6.7918,1.72,171.0001
6.811,2.0219,376.5785
6.8301,1.5,1542.9976
6.8493,0.67,629.0019
6.8685,0.04,1600.0063
6.8877,1.47,1086.0114
6.9068,4.09,6742.9848
6.926,4.85,6285.9776
6.9452,5.98,1143.0003
6.9644,7.16,1028.9984
6.9836,9.69,5942.9877
7.0027,10.36,13713.9802
7.0219,14.32,10970.9943
7.0411,12.6,21256.9853
7.0603,11.9137,12198.7724
7.0795,12.4921,9630.85
7.0986,13.64,11200.0122
7.1178,16.03,11200.0055
7.137,16.27,4800.0018
7.1562,16.94,4800.0086
7.1753,20.21,2286.0063
7.1945,19.89,457.002
7.2137,21.18,457.0002
7.2329,21.4403,758.534
7.2521,21.5342,1233.1602
7.2712,20.02,0
7.2904,19.32,229.0009
7.3096,19.75,913.9994
7.3288,18.22,4570.988
7.3479,17.41,2970.996
7.3671,17.35,686.0016
7.3863,16.99,2513.9954
7.4055,17.21,1028.9998
7.4247,15.5,743.0005
7.4438,15.04,856.9997
7.463,13.3723,583.0285
7.4822,12.99,456.9993
7.5014,9.47,57.0004
7.5205,9.2,170.9997
7.5397,8.0008,80.3019
7.5589,7.9592,38.3247
7.5781,8.69,56.9998
7.5973,7.847,11.0526
7.6164,7.2561,50.0826
7.6356,6.8262,14.6254
7.6548,6.5717,1.1319
7.674,6.5088,0.4056
7.6932,6.633,0.5944
7.7123,6.1387,13.584
7.7315,3.61,57
7.7507,4.17,56.9997
7.7699,3.9424,102.1987
7.789,2.7,0
7.8082,3.43,342.9999
7.8274,3.96,343.0012
7.8466,5.11,1257.0009
7.8658,6.62,2456.9964
7.8849,5.08,2228.9963
7.9041,6.9473,647.4537
7.9233,8.14,2856.9966
7.9425,9.4,743.0021
7.9616,10.8256,1352.8796
7.9808,12.3099,2090.2314
8,13.8,2913.9988
8.0192,12.91,3199.9979
8.0384,12.8846,2358.6668
8.0575,14.37,1829.0012
8.0767,14.81,2513.9963
8.0959,17.6866,884.4318
8.1151,19.23,343.0007
8.1342,18.33,224.0007
8.1534,15.23,229.001
8.1726,16.69,913.9997
8.1918,16.6,456.9997
8.211,18.82,799.9992
8.2301,17.46,342.9998
8.2493,17.6833,35.4725
8.2685,19.15,56.9998
8.2877,19.34,0
8.3068,18.39,0
8.326,16.4,57.0001
8.3452,14.77,399.9999
8.3644,14.53,114.0005
8.3836,13.87,114.0002
8.4027,14.38,0
8.4219,13.26,285.9994
8.4411,12.35,628.9983
8.4603,11.72,456.9994
8.4795,9.4252,316.3067
8.4986,9.95,113.9998
8.5178,8.1613,9e-04
8.537,4.54,56.9997
8.5562,5.62,0
8.5753,6.06,0
8.5945,6.57,0
8.6137,5.1278,0.1519
8.6329,3.8656,1.6215
8.6521,2.7628,2.8382
8.6712,1.8341,1.0942
8.6904,3.53,0
8.7096,4.39,0
8.7288,5.0663,34.2311
8.7479,4.87,569.9967
8.7671,4.04,113.9996
8.7863,2.23,170.9995
8.8055,4.16,285.9992
8.8247,4.9174,551.4623
8.8438,4.5215,972.5008
8.863,4.2268,1448.4948
8.8822,4.0633,1934.2931
8.9014,4.05,2399.9948
8.9205,6.44,514.0002
8.9397,7.04,457.0022
8.9589,8.74,914.0007
8.9781,9.19,3313.994
8.9973,11.1221,2666.2964
9.0164,13.5,7656.9914
9.0356,15.41,4114.0075
9.0548,14.1859,5093.4895
9.074,15.4622,3129.3524
9.0932,16.4,2971.0013
9.1123,15.97,2056.9955
9.1315,15.65,1370.9992
9.1507,16.17,1371.0003
9.1699,18.65,1371.0009
9.189,18.21,457.0019
9.2082,16.95,2056.9944
9.2274,17.16,1142.9978
9.2466,19.0768,714.1357
9.2658,19.25,229.0003
9.2849,18.6384,423.0237
9.3041,18.43,1713.9959
9.3233,17.83,343.0009
9.3425,17.175,1105.6125
9.3616,16.37,1143.0002
9.3808,14.51,1256.9989
9.4,14.06,3428.9896
9.4192,13.04,571.0005
9.4384,11.8421,555.8706
9.4575,11.6532,834.5433
9.4767,11.19,457.0001
9.4959,8.42,0
9.5151,8.64,113.9997
9.5342,8.24,0
9.5534,7.98,56.9997
9.5726,5.18,56.9998
9.5918,4.79,0
9.611,3.93,0
9.6301,4.19,0
